-10;-1,542642
-9,99;-1,576963
-9,98;-1,612384
-9,97;-1,648967
-9,96;-1,686778
-9,95;-1,725887
-9,94;-1,76637
-9,93;-1,808311
-9,92;-1,851798
-9,91;-1,896927
-9,9;-1,943802
-9,89;-1,992537
-9,88;-2,043256
-9,87;-2,096092
-9,86;-2,151191
-9,85;-2,208716
-9,84;-2,268841
-9,83;-2,33176
-9,82;-2,397686
-9,81;-2,466853
-9,8;-2,539522
-9,79;-2,615982
-9,78;-2,696553
-9,77;-2,781593
-9,76;-2,871505
-9,75;-2,966738
-9,74;-3,067799
-9,73;-3,175264
-9,72;-3,289784
-9,71;-3,412104
-9,7;-3,543075
-9,69;-3,683678
-9,68;-3,835048
-9,67;-3,998505
-9,66;-4,175594
-9,65;-4,368134
-9,64;-4,578285
-9,63;-4,806248
-9,62;-5,059896
-9,61;-5,340623
-9,6;-5,653078
-9,59;-6,003039
-9,58;-6,397777
-9,57;-6,84657
-9,56;-7,361451
-9,55;-7,958311
-9,54;-8,658577
-9,53;-9,491857
-9,52;-10,500256
-9,51;-11,745744
-9,5;-13,323437
-9,49;-15,387189
-9,48;-18,203201
-9,47;-22,275468
-9,46;-28,687666
-9,45;-40,272906
-9,44;-67,532917
-9,43;-208,892465
-9,42;230,300359
-9,41;69,627272
-9,4;41,009955
-9,39;29,060809
-9,38;22,500693
-9,37;18,354084
-9,36;15,495518
-9,35;13,405158
-9,34;11,80973
-9,33;10,551836
-9,32;9,534422
-9,31;8,694387
-9,3;7,988932
-9,29;7,388002
-9,28;6,869871
-9,27;6,418444
-9,26;6,021543
-9,25;5,669784
-9,24;5,355821
-9,23;5,073819
-9,22;4,819084
-9,21;4,5878
-9,2;4,37683
-9,19;4,183573
-9,18;4,005854
-9,17;3,841839
-9,16;3,689973
-9,15;3,548927
-9,14;3,417559
-9,13;3,294881
-9,12;3,180037
-9,11;3,072278
-9,1;2,970949
-9,09;2,875472
-9,08;2,785337
-9,07;2,700091
-9,06;2,619331
-9,05;2,542697
-9,04;2,469866
-9,03;2,400549
-9,02;2,334484
-9,01;2,271435
-9;2,211188
-8,99;2,154701
-8,98;2,099403
-8,97;2,046383
-8,96;1,995493
-8,95;1,946597
-8,94;1,899572
-8,93;1,854303
-8,92;1,810686
-8,91;1,768622
-8,9;1,728023
-8,89;1,688805
-8,88;1,650893
-8,87;1,614214
-8,86;1,578702
-8,85;1,544295
-8,84;1,510937
-8,83;1,478574
-8,82;1,447155
-8,81;1,416634
-8,8;1,386967
-8,79;1,358113
-8,78;1,330034
-8,77;1,302692
-8,76;1,276055
-8,75;1,25009
-8,74;1,223813
-8,73;1,199174
-8,72;1,175117
-8,71;1,151617
-8,7;1,12865
-8,69;1,106193
-8,68;1,084225
-8,67;1,062728
-8,66;1,04168
-8,65;1,021065
-8,64;1,000866
-8,63;0,981065
-8,62;0,961649
-8,61;0,9426
-8,6;0,923907
-8,59;0,905555
-8,58;0,887531
-8,57;0,869823
-8,56;0,85242
-8,55;0,835311
-8,54;0,818484
-8,53;0,80193
-8,52;0,785638
-8,51;0,7696
-8,5;0,753807
-8,49;0,738249
-8,48;0,722919
-8,47;0,707808
-8,46;0,692909
-8,45;0,678215
-8,44;0,663719
-8,43;0,649413
-8,42;0,634719
-8,41;0,620827
-8,4;0,607104
-8,39;0,593543
-8,38;0,580139
-8,37;0,566887
-8,36;0,553781
-8,35;0,540817
-8,34;0,52799
-8,33;0,515295
-8,32;0,502729
-8,31;0,490286
-8,3;0,477962
-8,29;0,465755
-8,28;0,453658
-8,27;0,44167
-8,26;0,429785
-8,25;0,418001
-8,24;0,406314
-8,23;0,39472
-8,22;0,383217
-8,21;0,3718
-8,2;0,360467
-8,19;0,349215
-8,18;0,33804
-8,17;0,32694
-8,16;0,315911
-8,15;0,304952
-8,14;0,294058
-8,13;0,283228
-8,12;0,272459
-8,11;0,261748
-8,1;0,251093
-8,09;0,24049
-8,08;0,229939
-8,07;0,219435
-8,06;0,209081
-8,05;0,198657
-8,04;0,188274
-8,03;0,177931
-8,02;0,167625
-8,01;0,157354
-8;0,147116
-7,99;0,137332
-7,98;0,127066
-7,97;0,116839
-7,96;0,106647
-7,95;0,096489
-7,94;0,08636
-7,93;0,076257
-7,92;0,066178
-7,91;0,056118
-7,9;0,046077
-7,89;0,036049
-7,88;0,026032
-7,87;0,016023
-7,86;0,006019
-7,85;-0,003982
-7,84;-0,013985
-7,83;-0,023992
-7,82;-0,034006
-7,81;-0,04403
-7,8;-0,054067
-7,79;-0,06412
-7,78;-0,074192
-7,77;-0,084287
-7,76;-0,094407
-7,75;-0,104555
-7,74;-0,114735
-7,73;-0,12495
-7,72;-0,135203
-7,71;-0,145497
-7,7;-0,155219
-7,69;-0,165476
-7,68;-0,175767
-7,67;-0,186094
-7,66;-0,196459
-7,65;-0,206865
-7,64;-0,217314
-7,63;-0,227808
-7,62;-0,23835
-7,61;-0,248942
-7,6;-0,259587
-7,59;-0,270287
-7,58;-0,281044
-7,57;-0,291862
-7,56;-0,302743
-7,55;-0,313689
-7,54;-0,324704
-7,53;-0,33579
-7,52;-0,34695
-7,51;-0,358187
-7,5;-0,369504
-7,49;-0,380905
-7,48;-0,392391
-7,47;-0,403968
-7,46;-0,415637
-7,45;-0,427402
-7,44;-0,439268
-7,43;-0,451237
-7,42;-0,463064
-7,41;-0,475259
-7,4;-0,487568
-7,39;-0,499996
-7,38;-0,512548
-7,37;-0,525226
-7,36;-0,538036
-7,35;-0,550983
-7,34;-0,56407
-7,33;-0,577304
-7,32;-0,590688
-7,31;-0,604228
-7,3;-0,61793
-7,29;-0,631798
-7,28;-0,646458
-7,27;-0,660738
-7,26;-0,675209
-7,25;-0,689875
-7,24;-0,704746
-7,23;-0,719828
-7,22;-0,735128
-7,21;-0,750654
-7,2;-0,766416
-7,19;-0,782421
-7,18;-0,798678
-7,17;-0,815197
-7,16;-0,831987
-7,15;-0,849059
-7,14;-0,866424
-7,13;-0,884092
-7,12;-0,902075
-7,11;-0,920386
-7,1;-0,939037
-7,09;-0,958042
-7,08;-0,977415
-7,07;-0,99717
-7,06;-1,017323
-7,05;-1,037891
-7,04;-1,05889
-7,03;-1,080339
-7,02;-1,102257
-7,01;-1,124664
-7;-1,147581
-6,99;-1,17103
-6,98;-1,195036
-6,97;-1,219623
-6,96;-1,244817
-6,95;-1,270647
-6,94;-1,297143
-6,93;-1,324336
-6,92;-1,352259
-6,91;-1,380949
-6,9;-1,410443
-6,89;-1,440782
-6,88;-1,472009
-6,87;-1,504171
-6,86;-1,537315
-6,85;-1,572924
-6,84;-1,608127
-6,83;-1,644485
-6,82;-1,682064
-6,81;-1,720934
-6,8;-1,76117
-6,79;-1,802854
-6,78;-1,846074
-6,77;-1,890925
-6,76;-1,93751
-6,75;-1,985942
-6,74;-2,036341
-6,73;-2,088842
-6,72;-2,143588
-6,71;-2,19951
-6,7;-2,259131
-6,69;-2,321512
-6,68;-2,386861
-6,67;-2,455409
-6,66;-2,527411
-6,65;-2,60315
-6,64;-2,68294
-6,63;-2,767132
-6,62;-2,856118
-6,61;-2,95034
-6,6;-3,050294
-6,59;-3,156539
-6,58;-3,269713
-6,57;-3,390541
-6,56;-3,519852
-6,55;-3,6586
-6,54;-3,807889
-6,53;-3,969
-6,52;-4,143431
-6,51;-4,332944
-6,5;-4,539626
-6,49;-4,765968
-6,48;-5,014968
-6,47;-5,290263
-6,46;-5,596317
-6,45;-5,93866
-6,44;-6,324236
-6,43;-6,76188
-6,42;-7,240349
-6,41;-7,821617
-6,4;-8,501554
-6,39;-9,30787
-6,38;-10,279725
-6,37;-11,474321
-6,36;-12,978651
-6,35;-14,931782
-6,34;-17,570696
-6,33;-21,334856
-6,32;-27,141216
-6,31;-37,274566
-6,3;-59,454916
-6,29;-146,716206
-6,28;313,889713
-6,27;75,822578
-6,26;43,111455
-6,25;30,111525
-6,24;23,129803
-6,23;18,771624
-6,22;15,791347
-6,21;13,624145
-6,2;11,976791
-6,19;10,681926
-6,18;9,637068
-6,17;8,775952
-6,16;8,053833
-6,15;7,4394
-6,14;6,910094
-6,13;6,474564
-6,12;6,071208
-6,11;5,714039
-6,1;5,395493
-6,09;5,109573
-6,08;4,85146
-6,07;4,619624
-6,06;4,406099
-6,05;4,210598
-6,04;4,030897
-6,03;3,865125
-6,02;3,711692
-6,01;3,569244
-6;3,436617
-5,99;3,312806
-5,98;3,196937
-5,97;3,088249
-5,96;2,986076
-5,95;2,889831
-5,94;2,798995
-5,93;2,713108
-5,92;2,631762
-5,91;2,55459
-5,9;2,481266
-5,89;2,411495
-5,88;2,345014
-5,87;2,281582
-5,86;2,220983
-5,85;2,16302
-5,84;2,107516
-5,83;2,054305
-5,82;2,003241
-5,81;1,954185
-5,8;1,907014
-5,79;1,861611
-5,78;1,817871
-5,77;1,775697
-5,76;1,734998
-5,75;1,695691
-5,74;1,657698
-5,73;1,620949
-5,72;1,585375
-5,71;1,54944
-5,7;1,515962
-5,69;1,483484
-5,68;1,451956
-5,67;1,421331
-5,66;1,391564
-5,65;1,362615
-5,64;1,334445
-5,63;1,307016
-5,62;1,280296
-5,61;1,254252
-5,6;1,228853
