-10;-15,505493
-9,99;-15,65034
-9,98;-15,794493
-9,97;-15,939222
-9,96;-16,085607
-9,95;-16,23458
-9,94;-16,387701
-9,93;-16,544204
-9,92;-16,705532
-9,91;-16,872318
-9,9;-17,045175
-9,89;-17,224705
-9,88;-17,411517
-9,87;-17,606233
-9,86;-17,809505
-9,85;-18,022021
-9,84;-18,244515
-9,83;-18,477783
-9,82;-18,722688
-9,81;-18,980176
-9,8;-19,251289
-9,79;-19,537176
-9,78;-19,839116
-9,77;-20,153511
-9,76;-20,492261
-9,75;-20,851861
-9,74;-21,234333
-9,73;-21,641961
-9,72;-22,077343
-9,71;-22,543443
-9,7;-23,043657
-9,69;-23,581897
-9,68;-24,162692
-9,67;-24,791311
-9,66;-25,473926
-9,65;-26,217807
-9,64;-27,031579
-9,63;-27,916616
-9,62;-28,90319
-9,61;-29,997514
-9,6;-31,218177
-9,59;-32,588283
-9,58;-34,136908
-9,57;-35,901162
-9,56;-37,929174
-9,55;-40,284501
-9,54;-43,05285
-9,53;-46,352651
-9,52;-50,352319
-9,51;-55,299729
-9,5;-61,575352
-9,49;-69,794599
-9,48;-81,02227
-9,47;-97,274351
-9,46;-122,885545
-9,45;-169,188296
-9,44;-278,18952
-9,43;-843,588289
-9,42;913,219482
-9,41;270,567747
-9,4;156,139686
-9,39;108,384907
-9,38;82,186833
-9,37;65,643373
-9,36;54,252664
-9,35;45,935357
-9,34;39,598352
-9,33;34,612048
-9,32;30,588222
-9,31;27,274471
-9,3;24,499592
-9,29;22,143355
-9,28;20,118852
-9,27;18,361696
-9,26;16,82317
-9,25;15,465734
-9,24;14,259991
-9,23;13,182595
-9,22;12,214767
-9,21;11,341232
-9,2;10,549437
-9,19;9,82897
-9,18;9,171122
-9,17;8,568552
-9,16;8,015029
-9,15;7,505231
-9,14;7,03458
-9,13;6,599121
-9,12;6,195418
-9,11;5,817865
-9,1;5,469223
-9,09;5,144376
-9,08;4,841275
-9,07;4,558101
-9,06;4,293234
-9,05;4,045227
-9,04;3,812782
-9,03;3,594732
-9,02;3,390023
-9,01;3,197705
-9;3,016915
-8,99;2,850566
-8,98;2,690216
-8,97;2,539271
-8,96;2,397133
-8,95;2,26325
-8,94;2,137118
-8,93;2,018273
-8,92;1,906283
-8,91;1,800754
-8,9;1,701758
-8,89;1,608058
-8,88;1,519792
-8,87;1,436666
-8,86;1,358402
-8,85;1,284743
-8,84;1,215448
-8,83;1,150288
-8,82;1,089049
-8,81;1,031528
-8,8;0,977534
-8,79;0,926883
-8,78;0,879401
-8,77;0,83492
-8,76;0,793278
-8,75;0,754321
-8,74;0,716395
-8,73;0,682532
-8,72;0,650884
-8,71;0,621305
-8,7;0,593647
-8,69;0,567761
-8,68;0,543496
-8,67;0,520691
-8,66;0,499181
-8,65;0,478792
-8,64;0,459335
-8,63;0,44061
-8,62;0,422397
-8,61;0,404455
-8,6;0,386518
-8,59;0,368288
-8,58;0,349434
-8,57;0,329578
-8,56;0,308294
-8,55;0,285095
-8,54;0,259421
-8,53;0,230632
-8,52;0,197984
-8,51;0,160619
-8,5;0,1176
-8,49;0,067609
-8,48;0,00938
-8,47;-0,058684
-8,46;-0,138459
-8,45;-0,232152
-8,44;-0,342371
-8,43;-0,472201
-8,42;-0,631776
-8,41;-0,813024
-8,4;-1,027127
-8,39;-1,280283
-8,38;-1,579922
-8,37;-1,934966
-8,36;-2,356165
-8,35;-2,85651
-8,34;-3,451742
-8,33;-4,161002
-8,32;-5,007639
-8,31;-6,020236
-8,3;-7,233909
-8,29;-8,69197
-8,28;-10,448055
-8,27;-12,568867
-8,26;-15,137734
-8,25;-18,25924
-8,24;-22,065311
-8,23;-26,723232
-8,22;-32,446314
-8,21;-39,50816
-8,2;-48,102416
-8,19;-58,981959
-8,18;-72,607665
-8,17;-89,76972
-8,16;-111,518157
-8,15;-139,26021
-8,14;-174,899043
-8,13;-221,033695
-8,12;-281,250797
-8,11;-360,555764
-8,1;-466,019202
-8,09;-607,760714
-8,08;-800,470936
-8,07;-1065,808444
-8,06;-1433,005428
-8,05;-1957,196169
-8,04;-2713,045458
-8,03;-3823,643934
-8,02;-5490,17938
-8,01;-8050,846587
-8;-12092,24104
-7,99;-18325,49008
-7,98;-29283,94603
-7,97;-48560,37016
-7,96;-84137,79522
-7,95;-153680,8368
-7,94;-299436,88
-7,93;-632547,4631
-7,92;-1482579,934
-7,91;-3991003,66
-7,9;-13037537,94
-7,89;-56887986,42
-7,88;-401359386,3
-7,87;-7382829169
-7,86;-2,62694E+12
-7,85;-3,13341E+13
-7,84;-16702139631
-7,83;-655019147,9
-7,82;-80749158,64
-7,81;-17128500,48
-7,8;-4992040,055
-7,79;-1792611,057
-7,78;-746084,8198
-7,77;-346561,5471
-7,76;-175231,7822
-7,75;-94783,41489
-7,74;-54158,35458
-7,73;-32382,91469
-7,72;-20115,69144
-7,71;-12907,62833
-7,7;-8722,278505
-7,69;-5914,862235
-7,68;-4097,307873
-7,67;-2891,768066
-7,66;-2074,803576
-7,65;-1510,452241
